_id,screen_name,text
1404541884987547655,Marta_Nogueras,"❤️🎓 en Almería, Spain https://t.co/gBqVR95Zmk"
1404542180107161600,LuisferAsuuucar,"@samplia_media es la salsa de tus mejores platos.
Con @heinz_esp, claro en Madrid, Spain https://t.co/J1JK2vzGx6"
1404542360193843205,rafiitacol,Explorando la Galicia más profunda de la mano de una GUE-rrera en Castelo De Pambre https://t.co/WcTQUl8rWl
1404542368183955460,JohnRGriswold,"Robin Olsen, la gran estrella de este España-Suecia #EURO2020"
1404543381460733955,Gemmacgreal,"Esta foto me da paz 💚
#FelizSemana ✨ en Alicante, Spain https://t.co/EOjOQDiIPK"
1404543550696665090,CabezarrubiaCC,"OPEN INTERNACIONAL DE TENIS ""CÁCERES, PATRIMONIO DE LA HUMANIDAD"" VIII Trofeo Orencio Carrascal , CIRCUITO IBP TENIS SERIES en Real Club de Tenis Cabezarrubia https://t.co/VQqOW4nbIY"
1404543805278150661,ArkaitzOzaeta8,"‘Por ti, aguanto despierto pa verte dormir…’ ✨ en Madrid, Spain https://t.co/5SpDRj60XZ"
1404543905736138755,adeltoros,"#picoftheday

.  
.
.
.
.
#lanzarote
#canaryislands
#extremesports
#surf
#quemaoclass
#billabong
#canon
#CanonEspaña
#canonphotography
#picoftheday
📸 3217 Antonio del Toro 💯🌊 en La Santa, Lanzarote https://t.co/G3fkPJfOjR"
1404543955191185414,MinidukeLoL,"Ganamos contra eMonkeyz y nos ponemos 2-3 en la liga

No ha sido el mejor inicio, pero nadie dijo que fuera a ser facil. Nuestro objetivo sigue siendo el mismo, y esto acaba de empezar ❤️

#WeAreGiants #VodafoneGiants https://t.co/2TOKKGH1PX"
1404544253846507521,profepacosimon,23. Homo homini lupus. en Tomelloso Capital https://t.co/5OCc17bTqN
1404544420830224393,petrelrett,#petrelrett🍀 en Castillo de Petrel https://t.co/MpjpE6vfVg
1404544471711293449,juanitoMM10,"Sevilla!!! Que bonita eres!!! Esto acaba de empezar,a por la semana!!!💃🏿🍷🍻🤘🏿🏃🏿‍♂️💪🏿 #disfrutandodelavida #fuckincoronavirus #friends #cositas #sevilla #plazaespañasevilla #mibro https://t.co/mOLzno8l1Y"
1404544734220242955,jfelixdiaz,Todo dicho. Repasen. #eurocopa2020 en Estadio Olímpico de La Cartuja https://t.co/kKMsrJWvpD
1404544746970697728,lucducatibcn,Nueva tienda @footlockereu en plaza catalunya 20 👍👌👏 sección hombre mujer y niño en Plaza Catalunya https://t.co/r1rejlnQjj
1404544786787405830,futbolfan1978,Esto con Hierro era 5-0
1404545423147212808,PepeZapata,"#poble6

probando el tataki de atún del delicioso menú de @elpatidepoblenou

#delicious #pz @ el Poblenou, Barcelona https://t.co/DHTLCWAhuI"
1404545473617272835,Iriigaaraay,alegría en Cala Turqueta https://t.co/nKz3oRAGPd
1404545487294930955,LidiaMP_12,Lo que me gusta una flor 💐🌸🏵🌹🌺🌻🌼🌷⚘🥰 en Aranjuez Jardines del Principe https://t.co/uhN1EZ0XS3
1404545865323274245,perezandres,"No hay mejor forma para decir hasta luego al Cantábrico: un cociduco montañés 🤤🇵🇱 #Cantabria #Santander #comidasana #healthyfood #pornfood #foodporn en Bárcena Mayor, Cantabria, Spain https://t.co/UGLDwu88gk"
1404545973154729984,kaikuland,Convección lo llama @dsantosmunoz #nubes curiosas para mi. en Cercedilla https://t.co/AY98LJQQVc
1404545977579716616,adeltoros,".  
.
.
.
.
#deltoroantonio
#grancanaria
#muchoporvivir
#canaryislands
#extremesports
#bodyboarding
#canon
#CanonEspaña
#canonphotography
#picoftheday
📸 2143 Antonio del Toro 💯🌊 en EL FRONTON https://t.co/rEYDCZ85Wz"
1404546290361507848,Jaimon87,"Rugby🏉 en Moncada, Valenciana, Spain https://t.co/pXM8g2fjd5"
1404546304387211264,emi_egea_98,Hasta luegoo Valencia nos vemos prontito👋👋 en Ciudad de las Artes y de las Ciencias de Valencia https://t.co/e2rXXiwT51
1404546563918159874,JohnRGriswold,"Buena propuesta de España, que dominó y dominó, llegó y llegó, pero volvió a evidenciar la falta de pegada y de jugadores top adelante #EURO2020"
1404546644587302912,novascooter1,"Agradecerte a ti el habernos escogido, ahora  disfruta de tu máquina 🛴🛴🛴🛴 que se ha quedado 👌🏻👌🏻👌🏻 en San Fernando Área Comercial https://t.co/weh2xtaQ8k"
1404546728913784834,giopiacentini,"Flamenco de Jerez #flamenco #guitar #guitarra #flamencojourney @ Jerez De La Frontera, Andalucia, Spain https://t.co/0m8UJ9G98S"
1404547557813010432,BarbijoAndino,"No hay nada mas hermoso que nuestra cultura ♥ nuestro folklore, nuestra comida típica de cada región 🥰 @mascarilla.andina en Barcelona, Cataluña, España https://t.co/1AUwizfxHy"
1404547567233515524,Mussol81,"Aquí no hacen falta filtros, sólo una tormenta. #albaltdetarongers #liveview #tormentadestiu en Albalat de Taronchers https://t.co/w1fldTF7os"
1404547867058925570,AlvaroZapico9,"🏝☀️ en Almería, Spain https://t.co/xVXvCo9QMY"
1404547901225906176,juanjovega_,"Busco amigos con piscina. Ofertas por DM y bizum. 💦🌱
.
#madrid #summer #summervibes #pool @ Axel Hotel Madrid https://t.co/pU4yoqe5iF"
1404547920343486467,cbcambre,Atópate na nosa galería de fotos desta xornada. @ Polideportivo Municipal de Cambre https://t.co/r5S0sk7dLQ
1404548440194011140,star_spanish,"Yo cuando me dice mi amiga que he engordado 
@desyrodriguezoficial en Madrid, Spain https://t.co/vkpijpPSJG"
1404548600110137344,star_spanish,"Yo después de la orgía
@belenestebanmenendez en Madrid, Spain https://t.co/dqrh9Luy81"
1404549104622096386,EternoPadawan,"#Desconexión en Montgo, Denia - España https://t.co/0WZscYt1lQ"
1404549427130515462,emiliogranero,𝗨𝗘𝗙𝗔 𝗘𝗨𝗥𝗢𝟮𝟬𝟮𝟬 🇪🇦❤️⚽ en Estadio Olímpico de La Cartuja https://t.co/YU8iWvRHyD
1404549441126899716,MANUTRIANA,Mis mellis y mi Alvarito... en El Picoteo Del Aljarafe https://t.co/1pc3BzQV6H
1404549454276042753,uvenele,"Luis Enrique dimisión.
 #EURO2020"
1404549720765349889,star_spanish,"Yo llegando al examen de matemáticas cuando no he estudiado
@jlo @marcanthony en Madrid, Spain https://t.co/cCkkzwHR0C"
1404549839694680067,MikePadilla9,"Summer time w/ @mdemaiko  💚💚💚 en Castilleja de Guzmán, Spain https://t.co/CiURqUabWq"
1404550792120614917,EcijaBpeInfo,"FÚTBOL BASE⚽📰

El cadete del @cdecijacds se queda sin ascenso. Todos los marcadores en el link de nuestra bio.

#Écija #Sevilla #football #fútbol #fútbolecijano #cantera #CanterasÉcija #fútbolbase en Écija, Spain https://t.co/9dJdh9LH8Z"
1404551073369632773,Hidalgo56humada,"Gran velada de los Irekonductibles en el gran @rekondorestaurante después de unos meses nueva reunión, vinos emocionantes y amigos maravillosos en Bar Restaurante Hidalgo56 https://t.co/K4kAiX3E8r"
1404552309871366151,gemma_sanchezoj,Daisies 🌼 en La Sierra de Andújar https://t.co/8uXpd8scd5
1404553073217966086,Electtroman_,Adaptación y saneamiento de cuadro eléctrico en planta baja. Instalación de cable de 6mm. en Chirivella https://t.co/agAetrcEGp
1404553274988978178,mantekamartinez,"🕊️💒📿🙏💐“El camino a la cima es pensar, querer y obrar lo extraordinario en mi vida”💐🙏📿⛪🕊️

🔥Mt 5, 43-48🔥 en Xixón. Asturies https://t.co/PZC7xYOZwl"
1404553325060710402,SrDaBosS,"Ajam si soy feo 🤡 en Espinardo, Murcia, Spain https://t.co/wHNv2jxMAH"
1404553732558315524,hathi81,"14-6-2021 pues otro baile para la colección,espero que os guste y eso que hoy estoy muerto. #tiktokdance #tiktokvideos #risasymasrisas #dance #trend #foryou❤ en Madrid, Spain https://t.co/mC18zxffD7"
1404553761318739968,LuisferAsuuucar,"@geltapp y @heinz_esp, las mejores salsas de tus platos.
#SampliaX
#alcobendas
#madrid2021 en San Blas-Canillejas https://t.co/9blrvFtKpL"
1404554105666912258,blaidelta,"Más fuerte que el hormigón es una margarita. La naturaleza es inflexible! en Monachil, Andalucia, Spain https://t.co/GLsirer2d2"
1404554206669938693,aldenizealmeida,"El pasillo de la vergüenza ""ajena"", INCANSABLE 🤦‍♀️🤦‍♀️🤦‍♀️🤦‍♀️🤦‍♀️ en Cadiz( Algeciras) https://t.co/ER9IRXRQvz"
1404554311884066817,flagelado3,"La procesión del Corpus Christi de 2021 por el interior de la Catedral Nueva de #Salamanca
Completo en el canal de YouTube #flagelado3
#corpuschristi #youtubevideos #catedral #procesion en Catedral Salamanca https://t.co/qYgrKcuJwm"
1404554415651033092,henshousestudio,"No está mal, no?? — Not bad, isn’t it!! #youtube #studiolife #henshousestudios en Villajoyosa https://t.co/uFx8CLJt8E"
1404554517534892036,mantekamartinez,"🕊️💒📿🙏💐""No importa lo que digas, no importa lo que hagas, no importa donde estés. Yo siempre te voy a amar""💐🙏📿⛪🕊️ en Xixón. Asturies https://t.co/5JE87oQ37i"
1404554566419554309,bbarretohim,pinkie. em Cascadas Del Purgatorio https://t.co/TmDM8qyQCT
1404554657196879881,lilyrandombooks,Qué bonita está Bilbao en Moyúa https://t.co/XX7COgWMjf
1404554718446329861,itscarlacrespo,"más flores en Aranjuez, Madrid, Spain https://t.co/T0WrynOYNy"
1404554814185525252,juanrodero,Relámpagos!! en Arganda del Rey https://t.co/4ZOXVHFf75
1404555025532194820,pacocela,Thomas Young  nació el 14/06/1773 en Madrid Moncloa https://t.co/R6LeO4E32b
1404555103269441538,canquesruiz,#BN. en Calle Calvario Rute https://t.co/6N0MVrqSiU
1404555308303675395,malospelos666,"«Cuando haya pasado la tormenta, pon tu energía en reconstruir tu vida, no pierdas el tiempo mirando hacia atrás». Leon Brown. en Alcalá de Henares, Madrid https://t.co/rnj3y90Bbl"
1404555451912671235,aldenizealmeida,"@jairmessiasbolsonaro empezó una lucha sólo porque acreditaba que era el mejor para el país, hoy muchos aún se niegan a VER la realidad. en Cadiz( Algeciras) https://t.co/HM3JPzXHPI"
1404555581868892167,JRaMoN_IbArrA,"50 años de la aparición de nuestro sello y nuestra cultura, 50 años siendo nuestra identidad, 50 años de #damadebaza. 

#YoEstuveenBasti
#DamadeBaza
#TresMileniosDosCulturasUnaDama 
#50Aniversario en Plaza Mayor de BAZA https://t.co/Vx5Ek3Qytz"
1404556001081270272,Bandedefoot1,Vient de publier une photo à Estadio Olímpico de La Cartuja https://t.co/6zEjFgR2f3
1404556091787255816,martuniki,"Pollo asado sobre cama de patata, zanahoria y cebolla en la #crockpot 4 horitas. Gloria bendita en Coslada, Madrid, Spain https://t.co/3nCL0MDXyK"
1404556218371354626,BRAYREYES,Si me equivoco que sea por ARRIESGARME y no por quedarme con las GANAS. en Gaztelugache https://t.co/OqkuCCRWrw
1404556442921848841,WhistlerSkiExp,"✅ Eurocopa de Selecciones de fútbol 😍👏⚽️🇪🇸 

Vamos España 💪💃🏻🇪🇸 #seleccionespañola🇪🇸 #spanishteam🇪🇸 #futbol #eurocopa2020 #couple🧡 en Estadio Olímpico de La Cartuja https://t.co/EtrA11Wrzn"
1404556593648312323,mantekamartinez,"🌷❤️💐🤍🌹""Si todas las personas
tuvieran la creencia
de que lo único
que nos llevamos al
morir es el alma,
entonces dedicarían
su vida a cultivarla
y sería un mundo
totalmente diferente""🌹❤️💐💙🌷 https://t.co/7cKFJsUB4u"
1404557237486604294,JuanASeijas,¡Hoy se nos graduó Lulú! en Colegio San Patricio https://t.co/XoGzBnWiQW
1404557274895601665,JuanCMartinez_R,Es Cierto qué #SleepyJoe Tiene #Alzheimer Pero Como dejan que un Anciano con ese Cuadro Clínico Dirija La 1 Potencia Mundial ?? Hay qué ser muy #CaraDeTabla Para Forzar al Anciano a eso #ProgresSadicos https://t.co/wVfRULug1A
1404557667193045004,JuanASeijas,¡De comérsela! en Colegio San Patricio https://t.co/hbB4e9Xfyc
1404558731430576133,Gussda050,"😴 (@ Hotel Restaurante Los Molinos - @hotellosmolinos in Ecija, Sevilla) https://t.co/hkmsO7yxv5"
1404558847893643266,mnlmrn,Mi Litle Jardìn Vertical 😍😍😍😍 en Un Lugar En El Mundo https://t.co/qzBJapgFN8
1404559026571124741,mantekamartinez,"🌹💙💐🤍🌷""Tú eres el resultado de ti mismo. No culpes a
nadie nunca, nunca te
quejes de nadie ni de
nada, porque
fundamentalmente tú
has hecho lo que
quieres de tu vida""🌷❤️💐💙🌹

🔥Pablo Neruda🔥 https://t.co/LL3lWt3T9N"
1404559079410896901,DavidVacaGlez,"Salida senda Guadarranque con el amigo @raul #correr #running #run #runplanet #runningsanroque #runners #adidasboost #correresunplacer #senda #rio en Guadarranque, Andalucia, Spain https://t.co/f0mwmvJEB6"
1404559081134829568,ramonartime,Hacia tiempo que no veía fútbol…. Y desde hoy creo que no lo volveré a ver… menudo tostón!!!!…. Quizás con este ONCE nos hubiésemos divertido más. en Luanco https://t.co/wPkP6Ph8Dj
1404560330072768513,mantekamartinez,"🎶🪗🎧🎷🎵""DIFERENCIA ENTRE LO ÚTIL Y LO VALIOSO""🎵🎺🎧🎸🎶 en Xixón. Asturies https://t.co/SDfiDSwNYt"
1404561224650694656,tonimateos,"Qué escándalo! Fue sin duda una gran noche!
#callarelbocónytocarlasnotitas 
.
.
.
#drummer #baterista #bateria #batería #raphael en Barcelona, Spain https://t.co/8ej07dwmJZ"
1404561606558765065,Br4ito,@caroeiro Pero as cereixas do Jerte en cada recta
1404561764533080066,karyganet,"Recien salido del horno de la cocina de nuestro@jaume Estornut,fantástico guiso,gracias. en Valence, Valenciana, Spain https://t.co/s4oZGasnl2"
1404562513770037256,andremartinez9,"Mis otros bebés ❤️
.
#GoodNight😴
&amp;
#SweetDreams🌟
.
#Willy
#Nika
#PerriHijos🐾 en Barrio de El Coto https://t.co/1Tqe5F31VU"
1404562549014765570,BgdaVentura,Más imágenes de las llegado del Elcano a Cádiz en Brigada Ventura Efectos Militares https://t.co/Vg7MvLViOe
1404562796684132352,NaniLacourt,"No eres sólo un montón de carne y huesos caminando por el mundo, 
tampoco eres lo que te sucede, 
eres algo mucho más inmenso.... 

eres INFINITO!!! en Benalmádena-Costa ( Málaga ) https://t.co/TIKZxGKQA4"
1404562856729841666,BgdaVentura,Y más imágenes del Elcano 🛳 ⚓ 🇪🇸 en Brigada Ventura Efectos Militares https://t.co/QmGfQqhheE
1404563692860018689,estati_co,"Ya está en marcha la nueva encuesta para programadores, con premios para los participantes https://t.co/Z3UX1ny5aC https://t.co/QyjMbZbfOg"
1404565231960047625,capitanspavento,En equipo se está mejor #teatresdeproximitat #barcelona en Teatre Tantarantana https://t.co/v9bdsvXAbk
1404565372750159879,JohnRGriswold,"La guardia pretoriana de Chile, siempre apareciendo en los grandes partidos de Conmebol. Ahora Edu Vargas #CopaAmérica"
1404565627638104074,Auladanatureza,El otro lado del río en Aula da Natureza do río Miño https://t.co/sYDWlqH3TB
1404565702028169217,JuanCMartinez_R,"Bravo x los qué Mantienen su Dignidad .. La FIFA, LA UEFA , Etc ya tienen la Campaña #RESPECT en Community of Madrid https://t.co/gOHa8UHxOe"
1404566014302605312,juanemilioma,"#Instagram #Instagood #Instalike #Follow #Followme  #Follow4follow #Followforfollow #Madrid  #amazing #juanemilioma
#food #comidareal #foodreal #leer #lectura
#fruit #comecomidareal #realfooder en Icon Club Madrid https://t.co/223U8GL3vq"
1404566512304889867,hoommerr73,@lucia_lls09 en acción en Nuevo Campo Municipal UE Cornella https://t.co/6nmo7IZfTy
1404567255069990915,LuisFotOlympus,"Pues no han avanzado mucho desde la última vez que vine... 😔
.
.
.
#noumestalla #valencia #Olympus #omdigitalsolutions #penf #spain #nightphotography en Eurostars Gran Valencia https://t.co/APod1nheBy"
1404567390575230976,gonzaleznfj,"Hoy cumpliría 93 años. 
Felicidades Comandante.✊🇮🇨🌹❤️💛💜 en La Hondura, Arucas https://t.co/VnjMrekDJz"
1404568458591879174,chavitorossel,"Tiempo sin ti es empo. en Seceda, Galicia, Spain https://t.co/dAvRCh8Xly"
1404568493782188035,JorgeCarmona31,"Un super reencuentro después de alrededor de 25 años en Barcelona, Spain https://t.co/Dq3FX9fRPk"
1404568899908145154,marquesdeavila,Miró ese gran pintor en Fundación MAPFRE https://t.co/EZjRhWbRg8
1404569464360865795,G4rriElSucio,Right in your childhood 🤗 en San Cristóbal de La Laguna https://t.co/vvhNGgMUr7
1404572189479763974,Carmencitta18,"""Que la vida es una hija de puta, pero también conoce la tregua.
Que las ganas traen recompensas increíbles.
Que dejar ir, no es final, sino principio."" en Burgos, Spain https://t.co/brESRzspKs"
1404573077258838017,DGIGANTO,"Fritos de bacalao @bacalaoselbarquero , uno de los mejores bocados de este productazo. #producto #fritosdebacalao #clasicosdelamancio #gigantochef #cocinadeverdad #tabernologia #somosdebarra en León, Spain https://t.co/Z3yTHLZy7p"
1404574179471597571,mantekamartinez,"🕊️💒📿🙏💐""SI TIENES A DIOS EN TU CORAZÓN, LO TIENES TODO""💐🙏📿⛪🕊️ en Xixón. Asturies https://t.co/5yt33HNlGN"
1404575193339777024,cesarcuencadj,"Apretaitos.... Pero muy felices!!!
#Yepesysumagia en Yepes https://t.co/WRjKZ81aOq"
1404576215130906632,JohnRGriswold,Argentina tiene una pinta tremenda de extender a 28 sus años sin ganar un título (siempre hablando de la selección mayor) #CopaAmérica
1404576255249420295,mantekamartinez,"👑LA AMISTAD😘
🎵🎧🎶es un poco como un libro...
hay amigos sólo para una página,
otros para un capitulo entero...
y luego están los verdaderos que
estarán presentes ¡para toda
la historia!🎶🎧🎵 https://t.co/kVUepZoQe8"
1404579695438532611,ReneLatino1,"SALSEANDO, GRACIAS , GRACIAS, GRACIAS DIOS ❤💡🙏🙆‍♂️👑🧘🏼‍♂️🐝🦋💈🌈🇦🇷🇧🇷🇵🇾🇺🇾🇬🇧🇮🇹🇪🇦 en Playa del Postiguet https://t.co/ydWw1WZWna"
1404580193671553026,luis661959,"Punta de la Vaca, cerca de Luanco. 
10/06/2021
#familyreunion
#reencuentrofamiliar
#puntadelavaca
#luancomolamucho❤️
#iloveluanco❤️
#españa2021😍
#spain2021😍 en Punta de la Vaca (udde) https://t.co/SG3SLOZwTU"
1404581888438804480,korremillas,"Entrenamiento de runners (14/06/2021) en San Lorenzo De Hortóns, Cataluna, Spain https://t.co/qoCHH1HD2M"
1404582514828664833,yulianauz,"Copa América 2020! Si si Colombia!🇨🇴 #copaamerica #seleccioncolombia en Madrid, Spain https://t.co/BPZ9sjMofn"
1404583089821585412,Anyz28,"Haciendo que mis días cuenten ☀️🙌

Mochilera🧳🛤️🏖️🌉🌃 en Europa https://t.co/w4eXyl0ohN"
1404584960577740811,Fjhonny4,"RODRI, CHARLIE y EL DE LA CAMISETA DEL CHE, FORMAN EL EQUIPO ALFA! 😎
.
.
.
.
.
.
.
.
📸 @bvarne @ Casa De Bea https://t.co/shaaInKl03"
1404585691628150784,jose9carlo,"La camisa máster shirt de @carharttwip , es una presa icónica de la marca , disponible en las tiendas #parafernalia de #oviedo y #gijoon , en #asturias en Parafernalia https://t.co/2GJHrS7UEY"
1404586012915994625,mantekamartinez,"🕊️💒📿🙏💐""Jesús que mi corazón se parezca al tuyo""💐🙏📿⛪🕊️

🔥 Papa Francisco🔥 en Xixón. Asturies https://t.co/ed55euuQEQ"
1404586802716024835,gabicho1980,Un buen entreno con @clubatleticoaldosividemallorca en Balearic Islands https://t.co/qbBUetlYZx
1404590015980654595,OmarForeroP,"""Se dio cuenta de que una vez más tenía tabaco, pero no fuego""
La historia de Lisey, Stephen King.
Autorretrato.
© OmarForeroP @ El Averno https://t.co/joQMhyGbSL"
1404590821295497220,SonyaOM,"La importancia del ahora.

Instantes🍃
Detalles🌸
De lo que nace de dentro✨

Y, así, ELLAS💜

#mischicaslogopedas #GRACIASportodoyportanto
#soismisuerte🍀 en Facultad de Medicina de Valladolid https://t.co/Tfqtmoc6pa"
1404592215456837643,Yoigo_Alhsur,"🔊Este verano ve con tu música a la playa ⛱ en Churriana de la Vega, Spain https://t.co/quUW7AdIWU"
1404592656488017920,Patty_ms,"Esta luz ! 💙😱☀️

... em Jardines del Triunfo https://t.co/cuibOIO6l3"
1404592701245374471,Yoigo_Alhsur,"🔊 súper cómodos y con una calidad de sonido únicos ! ✨ en Churriana de la Vega, Spain https://t.co/2yeam334Jz"
1404593863399034884,AnaMartinsAlves,"Casi listo!
Almost! en Barrio de La Fortuna, Leganés https://t.co/RFcWXcZiWF"
1404594087525814272,alberto_conxo,"Ni que decir tiene que hoy volvemos a iniciar el camino y una nueva ilusión. Vamos Bolivia!!!

#copaamerica2021 #laverde #unpaísunequipo en Santiago de Compostela, Spain https://t.co/w8aSGMUg9X"
1404599917348364291,Davigo1995,"No es que quiera recordar, es que no logro olvidar en Sanxenxo https://t.co/IHHIt8tvmz"
1404602536061984768,WineToursSpain,"#Repost @winetoursofspain
---
Happy holidays! Felices fiestas! #welovewine #spanishwine #winetasting #bodegascvne #vinotinto #vinosdeespaña #winetourism @ Bodega Cune. La Rioja https://t.co/aloIpiTiJL"
1404876482783154176,NachodeFerrol,#valdoviño #galicia #playa #beach #iger #igers #sunset #atardecer #solpor #ferrol #ferrolmola #galiciamola #cedeira en Valdoviño https://t.co/FJzf3ba6QZ
1404876590601883658,anarivdi01,"Aprendí que nunca se termina de conocer a las personas...
Siempre te sorprenden o te decepcionan. #personas #cosasdelavida #cuestiones #momentos en Asturias https://t.co/6x5khxrajQ"
1404876968563249159,Almadenysusrinc,"Almadén, este es mi pueblo. en Almadén y sus Rincones https://t.co/D6hLyggTQ3"
1404877103212863488,alvaro_real,"Definición de bastinaso.
#tennis
#cadizparadise en Heit Academy Padel Tenis Club https://t.co/qD3kQa6gnP"
1404877118362763265,Tocadostousette,"Volvemos a reponer las pulseras de nudo marinero de plata.
No te quedes sin la pulsera del verano… bueno yo la llevo todo el año también😉
#tousette #pulsera #pulseranudo #pulseranudoplata #valencia en Tousette https://t.co/buJXOFOzuJ"
1404877336890200065,dtdsound,"I'm going to be higher than the top.
.
.
.
.
@📸@rea.silvia_ en Segovia, Castilla y León, España https://t.co/riTl72Lr9m"
1404877359090704387,nachoariasradio,#terraceando #skyline #madrid en Le Tavernier Gran Vía https://t.co/5ourEXDbEc
1404877679749382145,SBlazquez84,"De momento Murcia no me está conquistando demasiado, pero al menos el calorcito no falla 😅🙃
#vacaciones #junio2021 en Teatro romano de Cartagena https://t.co/Rx2mJW8XjQ"
1404877812432097284,josepvicario,Festivaleras....! 💙💚🧡❤️💛💜 #jardinsdepedralbes en Parc del Palau de Pedralbes https://t.co/7XPxu7KfPA
1404877828777295888,Gussda050,"😴 (@ Hotel Restaurante Los Molinos - @hotellosmolinos in Ecija, Sevilla) https://t.co/b1m341rPCc"
1404877849434083329,TIMMY32_32,Con mi Bellea antes de entrar a los ensayos para la Elección de la Bellea del foc... en Plaza de Toros de Alicante https://t.co/LYzXQ1JJKs
1404877947371245573,maadoc,Cabo Udra. Bueu. en Cabo Udra https://t.co/D9Fxma5gdr
1404877984444653568,Luisarmandodal,"Imaginaba los pantanos más terroríficos, algo así como los proyectaba Hanna Barbera. 

#nofilterneeded #teruel #aragon #roadtrip #semfiltro #whataview @ Pantano de Pena https://t.co/uDVe15jy3V"
1404878398200107009,gonzaleznfj,"Buenas noches mis amigos y amigas les deseo una feliz noche y unos felices sueños ❤️💛💜🇮🇨🌹✊🥰😍 en La Hondura, Arucas https://t.co/CivPZqfpZW"
1404878816217075713,vizentZ,"🌞🌞🌞 más fresquitos se estaba hoy enfrente de la puerta de un horno abierto, #buscandolasonbra#calor en Premià de Dalt https://t.co/RyEWVyakbd"
1404879088414728194,ColinaOm,Disfrutando de una fantástica tarde por Somo. #verano2020 #buentiempo #disfrutando #quemequitenlobailao en Somo https://t.co/TqBloXclL5
1404879115598114821,f92152231,Muy buenas noches y felices sueños. 💋🌹🌜🌹🇪🇦 en Playa de Moncofa https://t.co/711IOFXNkC
1404879616372793344,f92152231,Muy buenas noches y felices sueños. 💋🌹🌜🌹🇪🇦 en Playa de Moncofa https://t.co/g4CiQLYF7M
1404880373885149185,aitor_alegre,🦅 en Mirador de Zaorejas https://t.co/5e8w3ucarZ
1404880790039764997,juandy_7,"💪😜 en Punta Umbría, Spain https://t.co/lISX1QI5Hb"
1404880942305525760,lusa_dom,✖️🌞🌸🍊⛈🌈⚡️🌶🖤🦋🕊🌻🦎💡🍓✖️ en Asturias https://t.co/m783weEkR1
1404881124430602240,jaimezebus,"Ya llego la funda personalizada de @pevitaprotector. Muchas gracias, le queda perfecta. 

#iphone12 #iphone11 #iphone8 #fundasiphone #carcasasiphone #fundaspersonalizadas #fundaspersonalizadasparamovil https://t.co/zWLbPXMaEz"
1404881199491817473,soyconchaentro,siempre voy a volver 🌻 en Parc Fluvial del Turia https://t.co/th0bKadEZ8
1404881299748306944,nattorress,"brisa de última hora y sonidos de la huerta 🌾

#slowlife #huertademurcia #Murcia #sky en Region of Murcia https://t.co/suHdqBx3Wd"
1404881393927213065,LuisDelgadoEscu,"Punto y aparte…
#uefaeuro2021🏆 en Sevilla City Centre https://t.co/AOjGRYjbL4"
1404881614572773386,Inforpowercs,"🔧🧹Limpieza ventilador en 💻 portatil #hp pavilion. Se cambia tambien la pasta termica. 
#hp #pavilion #fan #dirty #thermalpaste #mantenimiento #informática #almenara #dirt en Almenara, Valenciana, Spain https://t.co/IaeKPBOVSk"
1404881911487545346,MarcosManSal,"Mismo lugar, distinto tiempo.

#recuerdosbonitos 
#abuela en Castroverde de Campos, Spain https://t.co/jvTpyuDtiG"
1404882276526211076,RuizReyAbogados,"I'm at Ruiz Rey Abogados in Torremolinos, Málaga https://t.co/vHgOE1Q8AB"
1404882289792847873,PERK8,"Si por favor!! Hay más gente!! Pica a otro!! 😥🙏🏻🦟🦟 en Seville, Spain https://t.co/xrjLWadCxt"
1404883711481454593,JuanmiPalacios,"Vamos a probar!!! Albariño con crianza 6 meses bajo el mar, en el Oceano Atlantico... Regalo del amigo Pedro Casillas #wine #winelovers #wineinstagram en Cáceres: Patrimonio De La Humanidad, UNESCO https://t.co/mxzrjsOlqu"
1404883773892829185,dtdsound,"I'm going to be higher than the top.
.
.
.
📸@rea.silvia_ en Segovia, Castilla y León, España https://t.co/ok4jctV2DK"
1404884220464541697,mfguada,"Del Salmonete con coliflor de @ventamoncalvillo a las Carrilleras de cabrito de @tasquita hoy en la comida-presentación-cata de @lalombaofficial en #madrid #lalomba @ramonbilbaowine 
Más en @gastroeconomy https://t.co/kPX1WLwYBA"
1404884544365514757,mtllaurado,"Y si nos tomamos unas tapitas, un vinito y una cerveza...
Cena lista!!! 
#Sevilla en Alcazar - Andalusi Tapas https://t.co/VrggvXcxBs"
1404884973912530944,paulaplatero,"Todo llega, todo pasa, todo cambia en Malasaña https://t.co/m9lL55TAgh"
1404885977382875137,ricHilobo,Las vistas desde la oficina de esta semana #cameraman #beach #palm #palms #vitrina #view #vistas #palmeres #palmera #palmeras #camera #camerabroadcast #event #evento #wbarcelona #hotelw #hotelwbarcelona en W Barcelona https://t.co/f8j77GoM9v
1404886218370961412,mance1500,"Aún quedan un par de balas 🧨 siempre hacia delante ⚡ Ordizia 🔜

📸 @runonlinetv 

#Athletics #run #track #1500 #spikes #corrales en Los Corrales de Buelna https://t.co/Lc1Ku8URYC"
1404886527994433539,diegoarce_,"Así de a gusto estuve la semana pasada en la playa, no descarto volver 💦😎💦 en Torremolinos https://t.co/01qx3XyCOe"
1404886563876708356,PabloSanchez_13,"‘DEL TIEMPO PESA EL PASO, ACASO VALEN MAS LAS HORAS EN UN ROLEX QUE EN UN CASIO?’
Link del video en mi biografía 🦊🦊 en Arganda del Rey https://t.co/4f5fpzW6om"
